seq_index,timestamp,marker
8.0,379.93869857296795,4.0
8.0,394.7622448343814,3.0
8.0,394.84521382148193,3.0
8.0,394.8606856051032,4.0
8.0,398.04508163652883,5.0
8.0,398.2239380741809,5.0
8.0,398.4449506756883,5.0
8.0,398.66052824938373,5.0
8.0,398.7060937734611,5.0
8.0,398.96730498578256,5.0
8.0,399.2528633414764,5.0
8.0,399.7152911097518,2.0
8.0,399.9097846355539,5.0
8.0,400.2590966654687,9.0
8.0,400.70160894169146,9.0
8.0,401.8777088685013,6.0
8.0,401.9310991904668,6.0
8.0,402.15008132963857,5.0
8.0,402.92661045603825,6.0
8.0,403.2400643096643,6.0
8.0,408.2990008425084,8.0
8.0,418.789342755727,2.0
8.0,419.777915138844,2.0
8.0,419.97816194777545,2.0
8.0,426.41476142728436,1.0
8.0,428.80268158817057,9.0
8.0,432.5377874502371,5.0
8.0,432.9541035490955,5.0
8.0,436.0865989420689,5.0
8.0,437.91241314499507,1.0
8.0,444.63745797063535,1.0
8.0,445.3297145323617,6.0
8.0,449.25628377920395,4.0
8.0,449.46220088678473,4.0
8.0,450.2480426660836,4.0
8.0,457.2042604062188,2.0
8.0,467.7208813764791,8.0
8.0,467.83200517027535,8.0
8.0,467.97680423052003,8.0
8.0,468.0952263030737,8.0
8.0,469.1300696278408,7.0
8.0,469.6087578253825,2.0
8.0,470.22932111576256,8.0
8.0,473.66508827458244,0.0
8.0,473.81979416978555,6.0
8.0,473.9833363699203,6.0
8.0,475.66252250480096,6.0
8.0,475.9487963841426,6.0
8.0,476.29140992266093,6.0
8.0,477.0495671059403,8.0
8.0,480.61002978988705,1.0
8.0,499.6116035352603,7.0
8.0,499.72680062216165,7.0
8.0,506.66307715442076,9.0
8.0,506.7216093803745,9.0
8.0,507.15635919181125,9.0
8.0,511.1856682513395,9.0
8.0,511.2685907117746,6.0
8.0,520.6791731757617,4.0
8.0,523.4587578628091,7.0
8.0,524.7142044047455,6.0
8.0,525.1517438160658,6.0
8.0,527.3779290571715,6.0
8.0,527.38326564437,3.0
8.0,548.4232709399125,4.0
8.0,553.453699038269,4.0
8.0,557.1390589746442,2.0
8.0,562.3789091561598,9.0
8.0,562.439645626268,9.0
8.0,567.8747806321637,9.0
8.0,568.2313288608273,3.0
8.0,568.6102252560833,3.0
8.0,569.0693676657795,3.0
8.0,569.5743991266919,8.0
8.0,584.9677457849647,0.0
8.0,585.1599447581062,5.0
8.0,587.4187725786148,4.0
8.0,587.5820866546253,4.0
8.0,622.3044929460011,6.0
8.0,623.4684554360302,2.0
8.0,623.4741473724853,2.0
8.0,626.9124878440412,4.0
8.0,633.0522830613654,2.0
8.0,633.2012503031149,8.0
8.0,633.2736898769431,5.0
8.0,633.4293362422922,8.0
8.0,633.5914633082424,8.0
8.0,633.6613835646816,8.0
8.0,633.7062172732968,8.0
8.0,634.4435911248831,8.0
8.0,634.6891106672986,2.0
8.0,634.9142715998611,2.0
8.0,635.3503937355736,8.0
8.0,636.3565239869799,6.0
8.0,638.832796814046,7.0
8.0,640.2222970498369,5.0
8.0,640.383757996785,2.0
8.0,644.2606589334173,3.0
8.0,644.9033948083188,7.0
8.0,644.9535318460402,3.0
8.0,645.5665342131576,9.0
8.0,653.7867954043088,7.0
8.0,661.876266117429,9.0
8.0,662.4621159301313,8.0
8.0,665.8152871953372,1.0
8.0,667.0148147037984,8.0
8.0,668.4301950588736,9.0
8.0,671.4471402428459,9.0
8.0,675.3911781125537,4.0
8.0,676.6533662799095,7.0
8.0,677.077809732313,9.0
8.0,677.3151241377989,9.0
8.0,679.2672329344598,9.0
8.0,679.393328138773,9.0
8.0,680.3970964484224,2.0
8.0,686.533427959976,7.0
8.0,689.2775102414035,7.0
8.0,689.6774335595882,7.0
8.0,689.8955796685215,7.0
8.0,689.9257784172341,6.0
8.0,689.9745480417898,2.0
8.0,690.8351546938225,6.0
8.0,693.3216206536817,0.0
8.0,701.0976448036514,0.0
8.0,701.8297762331055,0.0
8.0,702.5428545640322,8.0
8.0,709.6254554177452,7.0
8.0,710.1248508457365,5.0
8.0,710.2596523017531,7.0
8.0,711.7694259774205,2.0
8.0,720.0397470890632,9.0
8.0,721.3050062648731,0.0
8.0,721.902941140383,0.0
8.0,722.5371733890098,1.0
8.0,722.8962755854616,1.0
8.0,738.8747455503757,2.0
8.0,738.9193215533371,1.0
8.0,739.0714657085775,1.0
8.0,739.680385611286,1.0
8.0,739.9778740134383,1.0
8.0,740.5365478151504,1.0
8.0,740.5406789327059,1.0
8.0,740.5548792993678,1.0
8.0,740.6463084720318,1.0
8.0,740.6960746433564,4.0
8.0,740.7060351142704,4.0
8.0,740.8964049314844,4.0
8.0,741.034685862755,4.0
8.0,741.095790911429,4.0
8.0,741.1828401021257,9.0
8.0,741.7156992341696,4.0
8.0,741.8275137197992,4.0
8.0,742.1452038627712,1.0
8.0,742.8862764409583,6.0
8.0,743.6162029934115,2.0
8.0,743.6959217580159,1.0
8.0,744.0301605047747,1.0
8.0,744.2722984019118,9.0
8.0,745.1950802234526,1.0
8.0,745.230361410924,1.0
8.0,745.7804197386608,1.0
8.0,746.3180091172984,1.0
8.0,747.7279984893426,5.0
8.0,747.7637752629203,5.0
8.0,749.9243294506094,5.0
8.0,761.3376931617091,6.0
8.0,762.0689173170312,2.0
8.0,763.6839843254022,1.0
8.0,768.8235556359241,3.0
8.0,788.8354163680518,2.0
8.0,789.1144886305652,2.0
8.0,789.6573950723083,8.0
8.0,789.8791661288641,8.0
8.0,789.9176092567113,8.0
8.0,798.4770644045826,6.0
8.0,799.3457767141902,1.0
8.0,801.265374005761,6.0
8.0,801.3557024865199,6.0
8.0,801.4884047178668,1.0
8.0,801.5041453456772,1.0
8.0,801.8363860627619,4.0
8.0,805.3246985036042,1.0
8.0,805.502895136054,1.0
8.0,812.3467795139918,3.0
8.0,825.5422310147526,6.0
8.0,830.1194660855148,6.0
8.0,832.3308924481868,8.0
8.0,843.9966539726581,5.0
8.0,852.6387924730461,2.0
8.0,863.3101337819771,0.0
8.0,882.3919403949321,8.0
8.0,894.9693072052822,5.0
8.0,896.5529141002302,5.0
8.0,897.4679580347337,5.0
8.0,897.8122005743924,5.0
8.0,898.009357889163,5.0
8.0,898.0764696332745,2.0
8.0,898.204882363947,2.0
8.0,899.4493287980956,5.0
8.0,899.6954890825466,3.0
8.0,899.7946914319712,8.0
8.0,899.9051138861981,0.0
8.0,899.9663064526951,6.0
8.0,900.0925184490984,3.0
8.0,900.5390671302803,0.0
8.0,900.626282150657,5.0
8.0,902.1898040182921,7.0
8.0,908.2695727461203,9.0
8.0,909.3195068041784,9.0
8.0,909.821425084302,9.0
8.0,920.2663368788004,5.0
8.0,920.2987339281098,4.0
8.0,920.3537788881673,5.0
8.0,921.2697786532768,4.0
8.0,921.3008310575702,5.0
8.0,921.6564692258421,4.0
8.0,922.3455855397824,5.0
8.0,922.4178562531346,7.0
8.0,923.1812850897362,0.0
8.0,927.1236711370387,8.0
8.0,927.5505620621108,2.0
8.0,927.8154774439425,2.0
8.0,928.2646576706642,2.0
8.0,928.4018985872261,8.0
8.0,928.6828112821781,8.0
8.0,929.1347595514599,8.0
8.0,929.2277946475896,8.0
8.0,929.2709104328814,8.0
8.0,929.8423805298186,3.0
8.0,930.1674999932804,3.0
8.0,930.4525608518619,9.0
8.0,930.6509589172864,8.0
8.0,931.593029301937,8.0
8.0,932.0169202338029,8.0
8.0,938.3048813365627,6.0
8.0,941.958838858163,5.0
8.0,941.9811938952921,5.0
8.0,942.1613567837443,5.0
8.0,942.8524427550975,2.0
8.0,942.8534178365138,8.0
8.0,942.854858641952,8.0
8.0,943.1474994501932,5.0
8.0,943.2626697964477,5.0
8.0,943.3525062560408,1.0
8.0,943.5450862832744,8.0
8.0,943.6164152812529,8.0
8.0,943.9374231164579,8.0
8.0,943.9946549043278,2.0
8.0,944.0586639604909,8.0
8.0,950.985743378292,4.0
8.0,951.6323462420447,8.0
8.0,963.3425254165603,4.0
8.0,963.6538623905516,4.0
8.0,965.4288780167644,3.0
8.0,979.9640719930053,7.0
8.0,980.2432007940681,6.0
8.0,983.526886876164,2.0
8.0,984.1013415628338,0.0
8.0,985.817827304714,6.0
8.0,999.2538048934797,7.0
8.0,999.7123832179221,0.0
9.0,0.037067091448962176,4.0
9.0,0.7237721427038575,0.0
9.0,6.96158669209619,7.0
9.0,14.687637591164682,5.0
9.0,20.051220623659677,7.0
9.0,20.632981949407725,7.0
9.0,25.952420254123552,4.0
9.0,27.44982237034516,1.0
9.0,27.935723006377366,3.0
9.0,33.06002762941501,2.0
9.0,40.724027636463944,4.0
9.0,46.43353619019736,3.0
9.0,48.082071367731345,8.0
9.0,49.1583318708005,9.0
9.0,50.17914602731331,9.0
9.0,51.39028331496449,8.0
9.0,51.87332268331485,2.0
9.0,56.05114280852678,9.0
9.0,56.17378065139495,9.0
9.0,56.336031717272384,9.0
9.0,59.801359474548484,3.0
9.0,59.829187319433636,0.0
9.0,60.030576357481365,8.0
9.0,62.75359523213987,7.0
9.0,71.58722380575023,5.0
9.0,71.74066667032577,5.0
9.0,73.70957083306953,3.0
9.0,81.2491173456364,5.0
9.0,82.38620229887749,5.0
9.0,82.43030626018569,8.0
9.0,87.23005570739161,1.0
9.0,87.95203947846592,1.0
9.0,98.13634651473193,8.0
9.0,110.61114061525375,6.0
9.0,116.07554794816495,6.0
9.0,117.57073888385483,6.0
9.0,118.25608480887591,6.0
9.0,118.42487558125124,6.0
9.0,120.12435319270135,6.0
9.0,122.75035973705452,1.0
9.0,123.98083219757716,3.0
9.0,124.54696827878824,3.0
9.0,126.14320359780436,8.0
9.0,133.60267214453233,5.0
9.0,133.73645234431348,5.0
9.0,134.02637613209072,8.0
9.0,135.72296926360303,8.0
9.0,138.27886183196821,3.0
9.0,142.63150168144355,2.0
9.0,160.35394613757737,0.0
9.0,164.71123648137737,4.0
9.0,164.97022025938014,4.0
9.0,177.72733649770862,4.0
9.0,179.01559119953617,7.0
9.0,180.69711879246418,8.0
9.0,180.83052944641022,8.0
9.0,185.71731137480307,2.0
9.0,187.15910274704095,8.0
9.0,187.9474676903058,8.0
9.0,197.90437966255524,9.0
9.0,198.0861278851829,9.0
9.0,199.947308471309,2.0
9.0,200.27705934460738,2.0
9.0,204.36425692438212,6.0
9.0,204.65152138810532,6.0
9.0,206.35142667015936,6.0
9.0,206.38728349279506,5.0
9.0,207.49302196036183,3.0
9.0,208.2131964458305,5.0
9.0,208.34111362344925,5.0
9.0,208.46880684983344,5.0
9.0,208.51964122272602,5.0
9.0,216.4262806499575,4.0
9.0,218.40116964825498,6.0
9.0,221.79328220379455,4.0
9.0,231.13524413404048,6.0
9.0,231.59545388715372,6.0
9.0,240.1222976824668,4.0
9.0,245.4265420559836,1.0
9.0,253.81312664803056,9.0
9.0,254.30316607933872,9.0
9.0,261.29162577721394,4.0
9.0,262.4859901027052,8.0
9.0,262.99408307702504,2.0
9.0,264.83428877883597,9.0
9.0,268.5925478637233,7.0
9.0,277.9065861060062,2.0
9.0,279.2993441233117,7.0
9.0,279.4432627107356,3.0
9.0,279.7129711985418,6.0
9.0,297.6844695124656,1.0
9.0,300.9162530772828,2.0
9.0,301.13667829008307,1.0
9.0,301.45495784122926,2.0
9.0,301.63045468202137,1.0
9.0,303.00737357346554,7.0
9.0,306.1952997665993,3.0
9.0,306.75687305472894,3.0
9.0,309.5498447696766,6.0
9.0,309.78213267736527,6.0
9.0,310.41456453557294,1.0
9.0,312.6538068110004,7.0
9.0,319.1327732193798,4.0
9.0,320.05541954822723,4.0
9.0,320.3022301850034,8.0
9.0,320.4226065540402,8.0
9.0,320.765344815521,2.0
9.0,327.6422882383517,6.0
9.0,330.3460712755866,8.0
9.0,344.30351393477025,1.0
9.0,344.46833776350763,1.0
9.0,344.8020737997706,1.0
9.0,345.2176844517627,9.0
9.0,345.38641920951795,9.0
9.0,345.5649671912647,9.0
9.0,345.92539570702775,9.0
9.0,346.74049523831,9.0
9.0,346.86904270930205,9.0
9.0,347.13372333729296,9.0
9.0,347.16452429779054,9.0
9.0,347.3478705899423,9.0
9.0,347.43679245225786,9.0
9.0,347.4957536903284,9.0
9.0,347.5269591409667,9.0
9.0,347.54095665428446,9.0
9.0,347.65384863570154,9.0
9.0,347.751339203502,9.0
9.0,347.78078401905975,9.0
9.0,347.9633291176993,9.0
9.0,349.4628842604308,9.0
9.0,354.71033155246676,2.0
9.0,354.8561835750212,2.0
9.0,354.981175216812,2.0
9.0,355.1208746199786,8.0
9.0,363.30820911679143,7.0
9.0,364.95441918460386,0.0
9.0,365.20386592553007,8.0
9.0,366.7558236523913,0.0
9.0,371.14581766673507,6.0
9.0,373.3604836860969,0.0
9.0,374.9738691113051,0.0
9.0,375.73658816723054,0.0
9.0,383.4264728715613,0.0
9.0,395.1545286725585,3.0
9.0,399.4699424373057,8.0
9.0,402.41159872697745,1.0
9.0,408.26136442235816,2.0
9.0,408.39367779668146,2.0
9.0,410.45726043840506,6.0
9.0,414.00175478275764,9.0
9.0,419.01367705118827,2.0
9.0,419.0477689419568,2.0
9.0,419.2919008927918,2.0
9.0,419.4247938855885,2.0
9.0,419.4401552007401,2.0
9.0,419.560758246937,8.0
9.0,419.56265411888944,8.0
9.0,420.06634912708137,3.0
9.0,423.06966599072945,9.0
9.0,423.93179382110054,9.0
9.0,433.0889934462834,5.0
9.0,444.8022179967536,4.0
9.0,455.46088246285166,5.0
9.0,458.115576925426,7.0
9.0,459.2915261960531,5.0
9.0,463.1910457115033,7.0
9.0,463.28494681841534,5.0
9.0,463.39556914353375,7.0
9.0,463.61015519025784,9.0
9.0,463.6328691188938,5.0
9.0,463.8457230694722,6.0
9.0,464.084581246034,6.0
9.0,471.18061549532365,6.0
9.0,471.1959526744091,5.0
9.0,471.24273796418504,2.0
9.0,472.4570090868546,9.0
9.0,472.58097277096994,2.0
9.0,479.02483795850213,6.0
9.0,479.32904752007346,6.0
9.0,480.0319121447218,9.0
9.0,480.6844832437631,0.0
9.0,480.92157687068686,0.0
9.0,481.2051999630852,2.0
9.0,483.53421066045144,3.0
9.0,484.0614534360255,1.0
9.0,484.75149364584956,3.0
9.0,515.6247049605665,5.0
9.0,515.6583191071102,0.0
9.0,515.8739440393067,0.0
9.0,516.4050446798503,1.0
9.0,521.6998580196661,6.0
9.0,521.8950676501202,6.0
9.0,522.710920451444,1.0
9.0,528.6544779925671,8.0
9.0,549.288967612649,6.0
9.0,553.9250260762474,9.0
9.0,555.502885744784,1.0
9.0,555.6687865516259,1.0
9.0,559.739424182914,4.0
9.0,559.927170481388,8.0
9.0,564.3896873718404,1.0
9.0,575.758288290825,1.0
9.0,587.1551452307143,2.0
9.0,588.4423103932984,7.0
9.0,588.482097014911,2.0
9.0,588.802674258134,7.0
9.0,588.9658053685771,7.0
9.0,589.0553452182909,0.0
9.0,589.4431271260728,7.0
9.0,589.4817874100179,7.0
9.0,590.5701070876071,0.0
9.0,590.5754925900285,3.0
9.0,590.6750786276228,4.0
9.0,591.0894631523481,4.0
9.0,591.2543813002713,4.0
9.0,591.3895098266743,0.0
9.0,591.3936924695037,0.0
9.0,592.7122237600553,5.0
9.0,593.5376676366348,7.0
9.0,607.8135146662702,9.0
9.0,607.9933378904766,9.0
9.0,615.9037947906133,5.0
9.0,621.1031343211633,4.0
9.0,623.1033403275853,7.0
9.0,623.618290139686,6.0
9.0,623.9063194467042,2.0
9.0,630.2798340179274,7.0
9.0,631.6365305890308,9.0
9.0,631.6833652166162,8.0
9.0,632.2970370165942,2.0
9.0,632.5768824073177,3.0
9.0,632.9761876432366,8.0
9.0,633.9175350637554,8.0
9.0,634.7121892627697,8.0
9.0,635.179589419087,0.0
9.0,636.2823697702622,6.0
9.0,636.7278825220162,7.0
9.0,636.991698117216,8.0
9.0,660.7145750410218,9.0
9.0,661.2109376085532,9.0
9.0,661.9201478479018,9.0
9.0,663.0222105214932,9.0
9.0,664.0692582278424,4.0
9.0,669.2275644888492,8.0
9.0,679.2340379711176,6.0
9.0,681.2739861720045,8.0
9.0,681.8691112202009,7.0
9.0,682.1912871197588,8.0
9.0,691.3036738953458,0.0
9.0,692.2138627213507,0.0
9.0,692.2501507066429,0.0
9.0,701.1075004640194,8.0
9.0,703.207111178428,3.0
9.0,703.8383539408243,5.0
9.0,716.0135833115223,5.0
9.0,716.4219526811498,5.0
9.0,719.5183201131802,1.0
9.0,719.5355967898053,1.0
9.0,722.00273840542,7.0
9.0,722.0913068073908,2.0
9.0,723.287177514477,8.0
9.0,725.664828294341,0.0
9.0,738.1413681850056,4.0
9.0,749.2655606845843,6.0
9.0,757.3416983416787,0.0
9.0,759.2387813316021,8.0
9.0,759.3872253964214,8.0
9.0,762.359664767857,0.0
9.0,764.9044398808422,3.0
9.0,766.9974309930769,3.0
9.0,767.0581903023898,0.0
9.0,770.8487083416514,3.0
9.0,770.8489243850986,4.0
9.0,771.7409153663135,4.0
9.0,772.3258632884382,4.0
9.0,774.1467643392857,4.0
9.0,775.101368218255,4.0
9.0,776.3531154509906,0.0
9.0,776.7033317713298,4.0
9.0,776.8011093867901,4.0
9.0,776.8981381239173,4.0
9.0,776.9657669410267,4.0
9.0,777.1606075825476,4.0
9.0,778.265771676825,4.0
9.0,792.4305383250326,4.0
9.0,794.522215024696,1.0
9.0,794.6385873383116,1.0
9.0,795.4838062260854,1.0
9.0,795.576666360324,9.0
9.0,796.282910134892,1.0
9.0,796.3354341398474,4.0
9.0,796.7353996981416,4.0
9.0,796.7727516497981,4.0
9.0,797.264362285168,4.0
9.0,812.425557555473,9.0
9.0,818.3668194901405,5.0
9.0,818.8189227771308,3.0
9.0,844.5907915586531,1.0
9.0,844.6937494693716,4.0
9.0,852.5981093699047,8.0
9.0,853.4190174838919,1.0
9.0,853.6080082833321,8.0
9.0,854.1610149052817,9.0
9.0,856.0195520489877,9.0
9.0,861.8618375263212,0.0
9.0,864.7368032134751,1.0
9.0,865.1628848505562,1.0
9.0,865.4732721026347,4.0
9.0,865.7715386213026,4.0
9.0,866.1317062431307,1.0
9.0,868.8354239028516,4.0
9.0,869.100169455937,2.0
9.0,869.4404531015766,9.0
9.0,869.7515136354058,2.0
9.0,870.0741317189983,2.0
9.0,871.6228027000662,2.0
9.0,888.3165779988259,6.0
9.0,888.4587058821667,5.0
9.0,889.5939240925378,6.0
9.0,890.1392590860506,5.0
9.0,892.051588588273,6.0
9.0,893.3469267403896,6.0
9.0,894.1327922847364,6.0
9.0,894.241300279713,6.0
9.0,894.4403524711156,6.0
9.0,894.4817495991936,6.0
9.0,906.2402382142719,4.0
9.0,909.1223818264592,2.0
9.0,909.3701465425053,9.0
9.0,922.4059198995668,6.0
9.0,925.560481823879,1.0
9.0,928.0041986677154,6.0
9.0,930.6196813891337,9.0
9.0,930.6711973201224,9.0
9.0,931.62876227422,6.0
9.0,931.8544569659209,6.0
9.0,932.3116950462197,2.0
9.0,933.3693545400789,9.0
9.0,937.2018447790738,2.0
9.0,940.8980510031198,0.0
9.0,943.8518393140871,9.0
9.0,944.5539755903781,2.0
9.0,955.3330193757286,0.0
9.0,955.4312200546085,0.0
9.0,955.8750867336996,0.0
9.0,955.9938834077471,0.0
9.0,956.199560338286,0.0
9.0,956.2136108932241,0.0
9.0,956.752404402126,0.0
9.0,956.9254060549324,0.0
9.0,957.3336528326581,0.0
9.0,957.5043462726981,0.0
9.0,960.1063639912986,3.0
9.0,969.1787049142746,1.0
9.0,969.206320522789,4.0
9.0,973.8148999753637,6.0
9.0,980.0165288158337,1.0
9.0,980.0854506638375,9.0
9.0,980.2679374341748,1.0
9.0,981.6499414701129,4.0
9.0,997.5838376387712,1.0
9.0,997.8602686485982,4.0
9.0,997.9118511387761,4.0
9.0,998.214074059241,4.0
9.0,998.2601118341313,4.0
9.0,998.4341322541653,4.0
9.0,998.6295996441755,4.0
9.0,998.6803474425835,4.0
9.0,998.7646830408224,4.0
9.0,999.0776146345207,4.0
9.0,999.2259317770355,4.0
10.0,2.9353192247685533,5.0
10.0,3.129847756360423,2.0
10.0,4.263198262609053,4.0
10.0,4.462330519912545,4.0
10.0,5.251325222265532,4.0
10.0,5.70277776210639,4.0
10.0,7.715713549671554,5.0
10.0,8.126907314257826,5.0
10.0,8.458433192461097,5.0
10.0,8.585114465707997,2.0
10.0,12.421633859265325,4.0
10.0,12.468276238014024,1.0
10.0,13.360963301997185,5.0
10.0,13.650921002619768,5.0
10.0,14.27284276315959,5.0
10.0,24.3682631180144,5.0
10.0,24.372428724140008,5.0
10.0,24.70234716493555,3.0
10.0,24.8423088411115,8.0
10.0,25.186895002156863,8.0
10.0,25.504357399255902,1.0
10.0,25.52652902454589,8.0
10.0,25.76235417231036,6.0
10.0,25.76679892823308,9.0
10.0,25.903322806526248,8.0
10.0,26.090755485430698,2.0
10.0,26.194293798391282,8.0
10.0,26.21704284715289,1.0
10.0,26.335029810285864,8.0
10.0,26.35584937851203,8.0
10.0,26.622524623189726,8.0
10.0,29.177437313443043,1.0
10.0,31.914926104890053,1.0
10.0,32.07855737526178,3.0
10.0,32.1226519436186,8.0
10.0,32.123502901678734,2.0
10.0,32.232708316333465,8.0
10.0,32.32342482404379,2.0
10.0,32.394555619600375,8.0
10.0,32.42139555730783,8.0
10.0,33.464159714473844,8.0
10.0,34.01433144638843,1.0
10.0,34.718159879595504,7.0
10.0,34.885094690625344,7.0
10.0,35.18202645939077,7.0
10.0,36.36128575338789,8.0
10.0,38.655833020862175,2.0
10.0,38.85893198727855,6.0
10.0,41.93624176129356,6.0
10.0,42.64687349711832,6.0
10.0,42.73077731661764,6.0
10.0,49.465922890492934,6.0
10.0,52.780936148316066,1.0
10.0,64.17442833579742,3.0
10.0,64.66707733984173,3.0
10.0,64.9707252387089,3.0
10.0,66.04834632065295,3.0
10.0,76.21127943078866,8.0
10.0,77.32629890801647,8.0
10.0,80.21889613046588,0.0
10.0,89.06399942925275,5.0
10.0,100.6266835431294,2.0
10.0,100.72094652883658,8.0
10.0,100.90987536351739,8.0
10.0,109.26839112979779,4.0
10.0,109.75680547775293,2.0
10.0,110.04998205805414,2.0
10.0,110.14338000392607,8.0
10.0,113.17781728550345,8.0
10.0,116.85972861367996,5.0
10.0,125.09293101898037,7.0
10.0,131.27261782625683,8.0
10.0,141.51908960446886,9.0
10.0,141.64777290727145,9.0
10.0,142.95757808093393,0.0
10.0,148.08344166638418,3.0
10.0,148.13406386277373,3.0
10.0,148.7312877456639,9.0
10.0,149.24993008386664,9.0
10.0,150.67376931641897,4.0
10.0,150.75858304381745,4.0
10.0,151.0298413843931,4.0
10.0,154.6731936394445,9.0
10.0,158.95172686194516,9.0
10.0,159.0701135927191,9.0
10.0,163.58245350123593,1.0
10.0,163.89629836294003,3.0
10.0,164.1782533578778,4.0
10.0,164.65770377267066,4.0
10.0,167.64957570529037,5.0
10.0,167.78299159424546,5.0
10.0,171.00877919482187,1.0
10.0,171.0156153485608,1.0
10.0,173.8276136011271,3.0
10.0,177.3850929957098,3.0
10.0,180.46942071258593,5.0
10.0,180.6409290384059,5.0
10.0,183.1562681346129,5.0
10.0,197.71693168984274,6.0
10.0,205.7777701868013,3.0
10.0,217.7305886407878,6.0
10.0,221.67090440385,5.0
10.0,221.94715961604436,8.0
10.0,222.39822477128325,5.0
10.0,222.65069847478603,5.0
10.0,222.7879069831992,1.0
10.0,227.10572874392955,3.0
10.0,228.56209636335714,3.0
10.0,229.409365739564,2.0
10.0,240.31910869159856,8.0
10.0,240.62243356903556,8.0
10.0,246.25944609866932,2.0
10.0,246.75491269573303,2.0
10.0,247.03568064494388,8.0
10.0,247.20375875465373,4.0
10.0,247.3988870045144,8.0
10.0,247.61286565208061,8.0
10.0,247.9851584287164,4.0
10.0,248.91350401210065,1.0
10.0,249.22338873439753,9.0
10.0,249.37336971481696,8.0
10.0,250.13408018815747,8.0
10.0,250.60137599318438,9.0
10.0,258.56790128854664,8.0
10.0,258.7878717002239,8.0
10.0,266.109668801128,9.0
10.0,271.54777690015004,2.0
10.0,277.3808285167136,5.0
10.0,277.5953631226282,7.0
10.0,277.6332468056336,6.0
10.0,277.68075895838064,3.0
10.0,277.7163700349595,3.0
10.0,277.799487349665,3.0
10.0,277.89741214394354,7.0
10.0,277.98491479576563,0.0
10.0,278.1590123763283,5.0
10.0,278.2965733899595,0.0
10.0,278.31139928338337,1.0
10.0,278.855460736359,0.0
10.0,279.0435413461523,8.0
10.0,279.18470596976505,8.0
10.0,280.04590878894794,1.0
10.0,282.88402291393265,1.0
10.0,282.9501648165661,1.0
10.0,284.03146926925126,9.0
10.0,284.32116649021157,8.0
10.0,284.8131336712965,9.0
10.0,284.8610980296249,9.0
10.0,288.23663025914476,0.0
10.0,288.25318517083224,5.0
10.0,288.56598484873564,0.0
10.0,288.59756957341085,0.0
10.0,289.8895667848762,5.0
10.0,290.4213751483364,1.0
10.0,291.29121872129974,5.0
10.0,291.34521006495663,5.0
10.0,291.4681691555829,5.0
10.0,291.4709958389725,5.0
10.0,291.53051175202575,5.0
10.0,291.53631359553015,5.0
10.0,291.7184584653541,5.0
10.0,291.85404828886834,5.0
10.0,292.6090952420894,5.0
10.0,292.99090820297806,5.0
10.0,294.2833208978979,9.0
10.0,299.5012833395191,9.0
10.0,299.7482285011676,9.0
10.0,299.84395503277676,9.0
10.0,300.07772325001423,9.0
10.0,300.32221769500126,9.0
10.0,307.1429648006085,9.0
10.0,322.1743112092611,4.0
10.0,322.3323770165332,4.0
10.0,327.7682912644872,1.0
10.0,331.6684662373958,1.0
10.0,331.7063700187482,1.0
10.0,331.7324106512558,3.0
10.0,331.9472710354826,3.0
10.0,332.5437865899,3.0
10.0,332.8472378506172,7.0
10.0,332.925936479368,3.0
10.0,333.04336833503856,7.0
10.0,340.3442652881242,9.0
10.0,350.28059883718026,6.0
10.0,351.4931086178767,2.0
10.0,352.0580764577841,4.0
10.0,352.2533606140732,2.0
10.0,353.2065185229139,8.0
10.0,361.3495531143368,8.0
10.0,362.38421437026335,9.0
10.0,362.8676203675708,3.0
10.0,362.9979003892015,0.0
10.0,363.05167353244906,5.0
10.0,364.2947142027269,5.0
10.0,366.6316965345384,9.0
10.0,367.21909169705845,0.0
10.0,368.22774995918417,0.0
10.0,370.32609600262305,8.0
10.0,377.5297356465362,9.0
10.0,377.6851091159523,9.0
10.0,380.4753876071611,1.0
10.0,380.609006286053,7.0
10.0,380.94782947190924,7.0
10.0,380.96209602593046,2.0
10.0,386.0080414607852,8.0
10.0,388.0218259381007,5.0
10.0,392.5419833519194,0.0
10.0,394.6403312102347,2.0
10.0,399.43812183977843,2.0
10.0,401.00889029151534,7.0
10.0,410.2427316869024,7.0
10.0,423.3797639021757,8.0
10.0,428.27168773240663,6.0
10.0,429.61034361078464,0.0
10.0,438.14943437920823,5.0
10.0,438.9790984164371,5.0
10.0,442.086212059474,1.0
10.0,446.11755703684076,7.0
10.0,451.1315395059357,4.0
10.0,455.47305931709593,9.0
10.0,460.07483052554727,4.0
10.0,461.8751875318995,0.0
10.0,462.0239901840832,0.0
10.0,462.16002919182546,9.0
10.0,471.2804671334202,7.0
10.0,472.0032887655764,2.0
10.0,476.1723890998781,7.0
10.0,476.47355897522294,0.0
10.0,476.87426835435997,2.0
10.0,477.97811202082636,2.0
10.0,478.43356585742697,2.0
10.0,478.5414087856099,2.0
10.0,478.60013126195724,2.0
10.0,478.7731671598526,2.0
10.0,479.13190519051824,2.0
10.0,479.3204448775957,2.0
10.0,494.17628090215646,7.0
10.0,494.9157018407086,3.0
10.0,496.1314315726513,7.0
10.0,505.84848106496133,7.0
10.0,508.0612138454059,2.0
10.0,508.7713334561876,2.0
10.0,509.22573397250494,1.0
10.0,512.0167286780123,5.0
10.0,517.3360871277948,3.0
10.0,518.6055781202372,0.0
